Concept;Feature;BR_Label
faucet;found_over_sinks;encyclopaedic
faucet;inbeh_-_leaks;encyclopaedic
faucet;has_cold_water_(left);visual-form_and_surface
faucet;has_hot_water_(right);visual-form_and_surface
faucet;made_of_metal;visual-form_and_surface
faucet;has_water_controls;visual-form_and_surface
faucet;found_in_bathrooms;encyclopaedic
faucet;found_in_kitchens;encyclopaedic
faucet;a_tap;taxonomic
faucet;found_over_bathtubs;encyclopaedic
faucet;has_taps;visual-form_and_surface
faucet;made_of_chrome;visual-form_and_surface
faucet;is_shiny;visual-form_and_surface
faucet;used_for_plumbing;function
faucet;used_for_regulating;function
faucet;has_pipes;encyclopaedic
faucet;used_for_regulating_water;function
fawn;has_spots;visual-form_and_surface
fawn;a_deer;taxonomic
fawn;lives_in_woods;encyclopaedic
fawn;has_legs;visual-form_and_surface
fawn;beh_-_eats;visual-motion
fawn;an_animal;taxonomic
fawn;is_young;encyclopaedic
fawn;is_brown;visual-colour
fawn;is_small;visual-form_and_surface
fawn;a_baby_deer;taxonomic
fawn;has_eyes;visual-form_and_surface
fawn;is_edible;function
fawn;beh_-_eats_grass;visual-motion
fawn;eg_-_bambi;taxonomic
fawn;has_4_legs;visual-form_and_surface
fawn;has_a_tail;visual-form_and_surface
fawn;a_mammal;taxonomic
fawn;has_large_eyes;visual-form_and_surface
fawn;is_beautiful;encyclopaedic
fawn;is_cute;encyclopaedic
fawn;beh_-_eats_leaves;visual-motion
fawn;hunted_by_people;function
fawn;is_fast;visual-motion
fawn;is_graceful;encyclopaedic
fawn;is_soft;tactile
fawn;lives_in_wilderness;encyclopaedic
fence;eg_-_wood;taxonomic
fence;made_of_wood;visual-form_and_surface
fence;made_of_metal;visual-form_and_surface
fence;eg_-_metal;taxonomic
fence;is_high;visual-form_and_surface
fence;used_for_keeping_out_intruders;function
fence;eg_-_picket;taxonomic
fence;inbeh_-_surrounds_yards;encyclopaedic
fence;is_climbed;function
fence;is_white;visual-colour
fence;used_for_privacy;function
finch;a_bird;taxonomic
finch;is_small;visual-form_and_surface
finch;beh_-_flies;visual-motion
finch;beh_-_sings;sound
finch;has_feathers;visual-form_and_surface
finch;has_a_beak;visual-form_and_surface
finch;has_wings;visual-form_and_surface
finch;beh_-_eats;visual-motion
finch;beh_-_builds_nests;encyclopaedic
finch;is_yellow;visual-colour
flamingo;is_pink;visual-colour
flamingo;a_bird;taxonomic
flamingo;has_long_legs;visual-form_and_surface
flamingo;beh_-_flies;visual-motion
flamingo;has_a_beak;visual-form_and_surface
flamingo;beh_-_stands_on_one_leg;encyclopaedic
flamingo;has_feathers;visual-form_and_surface
flamingo;has_a_long_neck;visual-form_and_surface
flamingo;lives_in_warm_climates;encyclopaedic
flamingo;an_animal;taxonomic
flamingo;lives_on_water;encyclopaedic
flea;is_small;visual-form_and_surface
flea;beh_-_bites;visual-motion
flea;lives_on_dogs;encyclopaedic
flea;causes_itching;encyclopaedic
flea;is_black;visual-colour
flea;beh_-_jumps;visual-motion
flea;lives_on_cats;encyclopaedic
flea;an_insect;taxonomic
flea;beh_-_lays_eggs;encyclopaedic
flea;beh_-_sucks_blood;visual-motion
flea;lives_on_animals;encyclopaedic
flea;a_bug;taxonomic
flea;is_annoying;encyclopaedic
flea;beh_-_produces_offspring;encyclopaedic
flea;is_hard_to_kill;encyclopaedic
flea;lives_in_rugs;encyclopaedic
flea;lives_on_pets;encyclopaedic
flute;a_musical_instrument;taxonomic
flute;inbeh_-_produces_music;sound
flute;has_holes;visual-form_and_surface
flute;used_in_orchestras;function
flute;made_of_metal;visual-form_and_surface
flute;used_by_blowing_air_through;function
flute;is_silver;visual-colour
flute;is_long;visual-form_and_surface
flute;made_of_wood;visual-form_and_surface
flute;has_keys;visual-form_and_surface
flute;is_small;visual-form_and_surface
flute;is_thin;visual-form_and_surface
flute;used_in_bands;function
football;used_by_throwing;function
football;is_oval;visual-form_and_surface
football;made_of_leather;visual-form_and_surface
football;has_laces;visual-form_and_surface
football;is_brown;visual-colour
football;made_of_pig_skin;visual-form_and_surface
football;used_by_kicking;function
football;associated_with_football_games;encyclopaedic
football;has_2_pointed_ends;visual-form_and_surface
football;has_stitching;visual-form_and_surface
football;used_for_sports;function
football;has_white_laces;visual-colour
football;inbeh_-_wobbles;visual-motion
football;is_round;visual-form_and_surface
football;used_for_games;function
fork;used_for_eating;function
fork;has_prongs;visual-form_and_surface
fork;a_utensil;taxonomic
fork;made_of_silver;visual-form_and_surface
fork;used_with_knives;encyclopaedic
fork;made_of_metal;visual-form_and_surface
fork;is_sharp;tactile
fork;has_4_prongs;visual-form_and_surface
fork;made_of_plastic;visual-form_and_surface
fork;made_of_stainless_steel;visual-form_and_surface
fork;used_with_spoons;encyclopaedic
fork;has_a_handle;visual-form_and_surface
fork;made_of_steel;visual-form_and_surface
fork;part_of_table_setting;encyclopaedic
fox;an_animal;taxonomic
fox;lives_in_forests;encyclopaedic
fox;is_red;visual-colour
fox;has_fur;visual-form_and_surface
fox;is_fast;visual-motion
fox;has_4_legs;visual-form_and_surface
fox;has_legs;visual-form_and_surface
fox;hunted_by_people;function
fox;has_a_tail;visual-form_and_surface
fox;a_mammal;taxonomic
fox;is_small;visual-form_and_surface
fox;beh_-_hunts;encyclopaedic
fox;is_sly;encyclopaedic
fox;is_wild;encyclopaedic
fox;a_carnivore;taxonomic
fox;has_teeth;visual-form_and_surface
fox;like_a_dog;encyclopaedic
freezer;is_cold;tactile
freezer;used_for_storage;function
freezer;has_an_inside;visual-form_and_surface
freezer;has_ice_inside;encyclopaedic
freezer;used_for_freezing;function
freezer;used_for_making_ice_cubes;function
freezer;used_for_preserving_food;function
freezer;is_large;visual-form_and_surface
freezer;used_for_storing_ice_cream;function
freezer;is_electrical;visual-form_and_surface
freezer;is_white;visual-colour
freezer;used_for_freezing_food;function
freezer;used_for_storing_food;function
freezer;is_rectangular;visual-form_and_surface
freezer;used_for_storing_meat;function
freezer;part_of_refrigerators;encyclopaedic
freezer;an_appliance;taxonomic
freezer;causes_freezer_burn;encyclopaedic
freezer;has_doors;visual-form_and_surface
fridge;used_for_storage;function
fridge;found_in_kitchens;encyclopaedic
fridge;used_for_storing_food;function
fridge;has_a_freezer;visual-form_and_surface
fridge;is_cold;tactile
fridge;has_doors;visual-form_and_surface
fridge;is_large;visual-form_and_surface
fridge;an_appliance;taxonomic
fridge;is_electrical;visual-form_and_surface
fridge;is_heavy;tactile
fridge;is_white;visual-colour
fridge;has_shelves;visual-form_and_surface
fridge;is_rectangular;visual-form_and_surface
fridge;used_for_cooling_food;function
fridge;has_an_inside;visual-form_and_surface
fridge;has_drawers;visual-form_and_surface
fridge;used_for_keeping_food_fresh;function
fridge;has_a_light_inside;visual-form_and_surface
fridge;has_freon;encyclopaedic
frog;is_green;visual-colour
frog;beh_-_hops;visual-motion
frog;beh_-_croaks;sound
frog;has_legs;visual-form_and_surface
frog;lives_in_water;encyclopaedic
frog;beh_-_eats;visual-motion
frog;beh_-_swims;visual-motion
frog;an_amphibian;taxonomic
frog;beh_-_eats_flies;visual-motion
frog;an_animal;taxonomic
frog;beh_-_eats_insects;visual-motion
frog;has_eyes;visual-form_and_surface
frog;lives_in_swamps;encyclopaedic
frog;lives_on_land;encyclopaedic
frog;beh_-_sits_on_lily_pads;encyclopaedic
frog;has_a_tongue;visual-form_and_surface
garage;used_for_storing_cars;function
garage;part_of_a_house;encyclopaedic
garage;has_doors;visual-form_and_surface
garage;used_for_storage;function
garage;is_large;visual-form_and_surface
garage;made_of_wood;visual-form_and_surface
garage;used_for_junk;function
garage;used_for_storing_tools;function
garage;used_as_a_room;function
garlic;comes_in_bulbs;visual-form_and_surface
garlic;used_for_repelling;function
garlic;causes_bad_breath;encyclopaedic
garlic;comes_in_cloves;visual-form_and_surface
garlic;is_white;visual-colour
garlic;tastes_good;taste
garlic;is_strong_smelling;smell
garlic;used_in_cooking;function
garlic;a_spice;taxonomic
garlic;used_for_repelling_vampires;function
garlic;tastes_strong;taste
garlic;eaten_as_seasoning;function
garlic;eaten_in_breads;function
garlic;eaten_in_spaghetti_sauce;function
garlic;has_skin;visual-form_and_surface
garlic;used_for_Italian_cooking;function
garlic;is_edible;function
garlic;is_small;visual-form_and_surface
garlic;is_smelly;smell
garlic;used_for_prevention;function
garlic;used_for_repelling_dracula;function
gate;made_of_wood;visual-form_and_surface
gate;made_of_metal;visual-form_and_surface
gate;has_a_lock;visual-form_and_surface
gate;used_by_opening;function
gate;used_for_keeping_things_out;function
gate;used_by_closing;function
gate;has_hinges;visual-form_and_surface
gate;used_for_entering;function
gate;used_for_keeping_things_in;function
gate;part_of_a_fence;encyclopaedic
gate;has_a_latch;visual-form_and_surface
gate;is_tall;visual-form_and_surface
gate;used_for_enclosing;function
gate;used_for_providing_boundaries;function
giraffe;has_a_long_neck;visual-form_and_surface
giraffe;has_spots;visual-form_and_surface
giraffe;beh_-_eats_leaves;visual-motion
giraffe;lives_in_Africa;encyclopaedic
giraffe;an_animal;taxonomic
giraffe;is_tall;visual-form_and_surface
giraffe;lives_in_zoos;encyclopaedic
giraffe;has_4_legs;visual-form_and_surface
giraffe;has_long_legs;visual-form_and_surface
giraffe;is_brown;visual-colour
giraffe;is_yellow;visual-colour
giraffe;a_mammal;taxonomic
giraffe;beh_-_produces_offspring;encyclopaedic
giraffe;is_orange;visual-colour
gloves;has_fingers;visual-form_and_surface
gloves;made_of_leather;visual-form_and_surface
gloves;worn_on_hands;function
gloves;worn_for_warmth;function
gloves;made_of_wool;visual-form_and_surface
gloves;worn_in_winter;encyclopaedic
gloves;worn_in_cold_temperatures;function
gloves;worn_for_keeping_hands_warm;function
gloves;clothing;taxonomic
gloves;comes_in_pairs;encyclopaedic
gloves;is_knitted;encyclopaedic
gloves;a_mittens;taxonomic
gloves;has_a_thumb;visual-form_and_surface
gloves;worn_for_surgery;function
goat;an_animal;taxonomic
goat;beh_-_eats;visual-motion
goat;has_horns;visual-form_and_surface
goat;beh_-_produces_milk;visual-motion
goat;has_a_beard;visual-form_and_surface
goat;beh_-_eats_anything;visual-motion
goat;has_4_legs;visual-form_and_surface
goat;has_legs;visual-form_and_surface
goat;lives_in_mountains;encyclopaedic
goat;lives_on_farms;encyclopaedic
goat;used_for_producing_cheese;function
goat;has_fur;visual-form_and_surface
goat;has_hooves;visual-form_and_surface
goat;used_for_producing_milk;function
goat;a_mammal;taxonomic
goat;beh_-_eats_grass;visual-motion
goat;has_a_tail;visual-form_and_surface
goat;is_white;visual-colour
goat;beh_-_climbs;visual-motion
goat;lives_in_herds;encyclopaedic
goldfish;beh_-_swims;visual-motion
goldfish;a_fish;taxonomic
goldfish;a_pet;taxonomic
goldfish;lives_in_aquariums;encyclopaedic
goldfish;is_small;visual-form_and_surface
goldfish;is_orange;visual-colour
goldfish;lives_in_water;encyclopaedic
goldfish;has_fins;visual-form_and_surface
goldfish;has_gills;visual-form_and_surface
goldfish;has_scales;visual-form_and_surface
goldfish;is_gold;visual-colour
goldfish;is_short_lived;encyclopaedic
goldfish;an_animal;taxonomic
goldfish;beh_-_eats_fish_food;visual-motion
goose;a_bird;taxonomic
goose;has_feathers;visual-form_and_surface
goose;beh_-_flies;visual-motion
goose;beh_-_lays_eggs;encyclopaedic
goose;has_feet;visual-form_and_surface
goose;is_white;visual-colour
goose;has_webbed_feet;visual-form_and_surface
goose;beh_-_migrates;encyclopaedic
goose;has_a_beak;visual-form_and_surface
goose;an_animal;taxonomic
goose;beh_-_honks;sound
goose;is_edible;function
goose;is_large;visual-form_and_surface
goose;lives_in_Canada;encyclopaedic
goose;has_wings;visual-form_and_surface
gopher;an_animal;taxonomic
gopher;lives_in_ground;encyclopaedic
gopher;has_fur;visual-form_and_surface
gopher;beh_-_digs_holes;visual-motion
gopher;is_small;visual-form_and_surface
gopher;is_brown;visual-colour
gopher;has_4_legs;visual-form_and_surface
gopher;has_legs;visual-form_and_surface
gorilla;is_long;visual-form_and_surface
gorilla;is_large;visual-form_and_surface
gorilla;an_animal;taxonomic
gorilla;has_hair;visual-form_and_surface
gorilla;is_strong;encyclopaedic
gorilla;lives_in_jungles;encyclopaedic
gorilla;beh_-_eats_bananas;visual-motion
gorilla;is_furry;tactile
gorilla;a_mammal;taxonomic
gorilla;is_black;visual-colour
gorilla;lives_in_zoos;encyclopaedic
gorilla;associated_with_humans;encyclopaedic
gorilla;beh_-_swings_from_trees;visual-motion
gorilla;has_2_arms;visual-form_and_surface
gorilla;is_dangerous;encyclopaedic
gorilla;is_violent;encyclopaedic
gown;worn_by_women;function
gown;is_long;visual-form_and_surface
gown;clothing;taxonomic
gown;worn_for_formal_occasions;encyclopaedic
gown;different_colours;visual-colour
gown;worn_for_evening;encyclopaedic
gown;is_elegant;encyclopaedic
gown;is_fancy;encyclopaedic
gown;worn_for_special_occasions;function
gown;worn_for_weddings;encyclopaedic
gown;a_dress;taxonomic
gown;made_of_silk;visual-form_and_surface
grape;used_for_wine;function
grape;a_fruit;taxonomic
grape;is_green;visual-colour
grape;grows_on_vines;encyclopaedic
grape;has_seeds;visual-form_and_surface
grape;comes_in_bunches;encyclopaedic
grape;is_purple;visual-colour
grape;is_red;visual-colour
grape;is_juicy;tactile
grape;has_no_seeds;encyclopaedic
grape;used_for_juice;function
grape;is_round;visual-form_and_surface
grape;is_small;visual-form_and_surface
grape;tastes_sweet;taste
grape;has_skin;visual-form_and_surface
grape;used_for_raisins;function
grape;is_edible;function
grape;tastes_good;taste
grapefruit;a_fruit;taxonomic
grapefruit;tastes_sour;taste
grapefruit;is_citrus;encyclopaedic
grapefruit;is_yellow;visual-colour
grapefruit;eaten_for_breakfast;encyclopaedic
grapefruit;used_for_juice;function
grapefruit;is_pink;visual-colour
grapefruit;is_round;visual-form_and_surface
grapefruit;has_peel;visual-form_and_surface
grapefruit;has_seeds;visual-form_and_surface
grapefruit;grows_on_trees;encyclopaedic
grapefruit;has_sections;visual-form_and_surface
grapefruit;is_juicy;tactile
grapefruit;is_large;visual-form_and_surface
grapefruit;is_nutritious;encyclopaedic
grapefruit;grows_in_Florida;encyclopaedic
grapefruit;is_edible;function
grapefruit;eaten_by_peeling;function
grapefruit;eaten_for_dieting;function
grapefruit;has_an_inside;visual-form_and_surface
grapefruit;has_pulp;visual-form_and_surface
grapefruit;has_vitamin_C;encyclopaedic
grasshopper;is_green;visual-colour
grasshopper;an_insect;taxonomic
grasshopper;beh_-_jumps;visual-motion
grasshopper;lives_in_grass;encyclopaedic
grasshopper;has_legs;visual-form_and_surface
grasshopper;has_long_legs;visual-form_and_surface
grasshopper;found_in_summer;encyclopaedic
grasshopper;is_edible;function
grasshopper;has_wings;visual-form_and_surface
grasshopper;is_small;visual-form_and_surface
grasshopper;beh_-_eats;visual-motion
grasshopper;beh_-_flies;visual-motion
grasshopper;has_antennae;visual-form_and_surface
grater;made_of_metal;visual-form_and_surface
grater;used_for_grating_cheese;function
grater;is_sharp;tactile
grater;found_in_kitchens;encyclopaedic
grater;has_holes;visual-form_and_surface
grater;used_for_cutting;function
grater;used_for_food;function
grater;a_utensil;taxonomic
grater;has_a_handle;visual-form_and_surface
grater;is_small;visual-form_and_surface
grater;used_for_shredding_things;function
grater;used_for_slicing;function
grenade;has_a_pin;visual-form_and_surface
grenade;used_in_wars;encyclopaedic
grenade;an_explosive;taxonomic
grenade;is_green;visual-colour
grenade;used_for_killing;function
grenade;used_by_throwing;function
grenade;inbeh_-_explodes;sound
grenade;is_dangerous;encyclopaedic
grenade;is_round;visual-form_and_surface
grenade;a_weapon;taxonomic
grenade;is_small;visual-form_and_surface
grenade;inbeh_-_produces_loud_noise;sound
grenade;used_by_soldiers;function
grenade;made_of_metal;visual-form_and_surface
grenade;used_by_the_military;function
groundhog;an_animal;taxonomic
groundhog;is_furry;tactile
groundhog;is_brown;visual-colour
groundhog;is_small;visual-form_and_surface
groundhog;lives_in_ground;encyclopaedic
groundhog;symbol_of_spring;encyclopaedic
groundhog;beh_-_digs_holes;visual-motion
groundhog;used_for_predicting_weather;function
groundhog;associated_with_holidays;encyclopaedic
groundhog;beh_-_hibernates;encyclopaedic
groundhog;beh_-_sees_its_shadow;encyclopaedic
groundhog;lives_in_a_hole;encyclopaedic
groundhog;a_rodent;taxonomic
groundhog;beh_-_burrows;visual-motion
guitar;has_strings;visual-form_and_surface
guitar;a_musical_instrument;taxonomic
